,Date,Close,Predicted
0,2019-03-27,353.369995,361.69553
1,2019-03-28,354.609985,355.48022
2,2019-03-29,356.559998,355.77295
3,2019-04-01,366.959991,357.31213
4,2019-04-02,367.720001,364.8392
5,2019-04-03,369.75,367.61652
6,2019-04-04,367.880005,370.7459
7,2019-04-05,365.48999,369.40894
8,2019-04-08,361.410004,367.10178
9,2019-04-09,364.709991,362.8066
10,2019-04-10,363.920013,366.5867
11,2019-04-11,367.649994,364.93643
12,2019-04-12,351.140015,369.69452
13,2019-04-15,348.869995,353.50516
14,2019-04-16,359.459991,350.5284
15,2019-04-17,354.73999,357.43414
16,2019-04-18,360.350006,356.79868
17,2019-04-22,377.339996,360.32065
18,2019-04-23,381.890015,370.16983
19,2019-04-24,374.230011,376.99683
20,2019-04-25,368.329987,375.46915
21,2019-04-26,374.850006,370.51654
22,2019-04-29,371.829987,376.1136
23,2019-04-30,370.540009,373.74237
24,2019-05-01,378.809998,371.9188
25,2019-05-02,379.059998,379.11252
26,2019-05-03,385.029999,380.25864
27,2019-05-06,378.670013,386.37912
28,2019-05-07,370.459991,379.58527
29,2019-05-08,364.369995,371.32205
30,2019-05-09,362.75,364.83347
31,2019-05-10,361.040009,362.55554
32,2019-05-13,345.26001,360.9679
33,2019-05-14,345.609985,346.35184
34,2019-05-15,354.98999,344.792
35,2019-05-16,359.309998,354.28116
36,2019-05-17,354.450012,359.44983
37,2019-05-20,348.109985,353.71213
38,2019-05-21,354.269989,350.26227
39,2019-05-22,359.730011,354.44812
40,2019-05-23,352.209991,360.00095
41,2019-05-24,354.390015,354.64774
42,2019-05-28,355.059998,356.38693
43,2019-05-29,349.190002,357.21545
44,2019-05-30,351.850006,352.41528
45,2019-05-31,343.279999,353.7814
46,2019-06-03,336.630005,347.79724
47,2019-06-04,353.399994,341.8167
48,2019-06-05,355.730011,347.71436
49,2019-06-06,357.130005,357.269
50,2019-06-07,360.869995,355.19904
51,2019-06-10,352.01001,360.67337
52,2019-06-11,351.269989,354.9082
53,2019-06-12,345.559998,354.2174
54,2019-06-13,343.429993,349.9893
55,2019-06-14,339.730011,347.3208
56,2019-06-17,350.619995,343.85095
57,2019-06-18,357.119995,348.95837
58,2019-06-19,363.519989,356.2484
59,2019-06-20,365.209991,362.15427
60,2019-06-21,369.209991,364.91125
61,2019-06-24,371.040009,370.05292
62,2019-06-25,360.299988,372.1569
63,2019-06-26,362.200012,362.14532
64,2019-06-27,370.019989,363.7329
65,2019-06-28,367.320007,369.5178
66,2019-07-01,374.600006,368.72763
67,2019-07-02,375.429993,375.69626
68,2019-07-03,381.720001,376.64874
69,2019-07-05,380.549988,382.5068
70,2019-07-08,376.160004,381.73206
71,2019-07-09,379.929993,378.5047
72,2019-07-10,381.0,381.61655
73,2019-07-11,379.5,382.49542
74,2019-07-12,373.25,380.3727
75,2019-07-15,366.600006,373.60492
76,2019-07-16,365.98999,366.4403
77,2019-07-17,362.440002,366.3326
78,2019-07-18,325.209991,362.1583
79,2019-07-19,315.100006,333.47302
80,2019-07-22,310.619995,325.24396
81,2019-07-23,307.299988,321.92886
82,2019-07-24,317.940002,317.07162
83,2019-07-25,326.459991,316.83374
84,2019-07-26,335.779999,321.5406
85,2019-07-29,332.700012,329.33282
86,2019-07-30,325.929993,330.76743
87,2019-07-31,322.98999,329.0599
88,2019-08-01,319.5,327.3889
89,2019-08-02,318.829987,324.8473
90,2019-08-05,307.630005,324.16635
91,2019-08-06,310.100006,318.30676
92,2019-08-07,304.290009,317.81796
93,2019-08-08,315.899994,313.3125
94,2019-08-09,308.929993,317.29413
95,2019-08-12,310.829987,314.55426
96,2019-08-13,312.279999,316.02362
97,2019-08-14,299.109985,316.25323
98,2019-08-15,295.76001,310.30804
99,2019-08-16,302.799988,306.6585
100,2019-08-19,309.380005,307.66174
101,2019-08-20,298.98999,310.68488
102,2019-08-21,297.809998,306.94812
103,2019-08-22,296.929993,305.66074
104,2019-08-23,291.440002,304.52148
105,2019-08-26,294.980011,301.67377
106,2019-08-27,291.029999,301.60648
107,2019-08-28,291.769989,298.74637
108,2019-08-29,296.779999,298.94815
109,2019-08-30,293.75,300.85696
110,2019-09-03,289.290009,300.15723
111,2019-09-04,291.519989,298.13562
112,2019-09-05,293.25,298.21884
113,2019-09-06,290.170013,298.7863
114,2019-09-09,294.339996,297.59174
115,2019-09-10,287.98999,299.0808
116,2019-09-11,288.269989,296.46848
117,2019-09-12,288.859985,296.25806
118,2019-09-13,294.149994,295.81958
119,2019-09-16,294.290009,298.0104
120,2019-09-17,298.600006,298.6756
121,2019-09-18,291.559998,301.27618
122,2019-09-19,286.600006,299.39807
123,2019-09-20,270.75,296.8764
124,2019-09-23,265.920013,288.43585
125,2019-09-24,254.589996,282.59567
126,2019-09-25,264.75,274.7789
127,2019-09-26,263.309998,272.04916
